Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
19.470385556630852,0.0017275379768634375,72.41090492205788,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
19.628651802825,0.00174072683071295,72.64844412707092,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
19.78691804901915,0.0017539156845624625,72.88598333208492,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
19.945184295213302,0.001767104538411975,73.12352253709928,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.10345054140745,0.0017802933922614875,73.36106174211318,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.2617167876016,0.001793482246111,73.59860094712725,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.421345866772,0.0018067846693751999,73.82467887777477,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.5809749459424,0.0018200870926394,74.0507568084228,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.740604025112802,0.0018333895159036002,74.27683473907047,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
20.9002331042832,0.0018466919391678,74.50291266971792,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.059862183453596,0.001859994362432,74.72899060036542,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.219491262623997,0.0018732967856962,74.95506853101215,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.379120341794398,0.0018865992089603999,75.18114646165951,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.5387494209648,0.0018999016322246,75.40722439230669,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.732701343421347,0.0019160642924293124,75.6326829745817,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
21.9266532658779,0.001932226952634025,75.85814155685739,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
22.12060518833445,0.0019483896128387375,76.08360013913224,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
22.314557110791,0.00196455227304345,76.30905872140721,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
22.50850903324755,0.0019807149332481625,76.53451730368218,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
22.702460955704098,0.0019968775934528747,76.75997588595692,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
22.896412878160646,0.0020130402536575874,76.98543446823187,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
23.0903648006172,0.0020292029138623,77.21089305050688,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
23.29039017543075,0.0020458716950967626,77.42124366430603,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
23.4904155502443,0.002062540476331225,77.63159427810604,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
23.69044092505785,0.002079209257565688,77.84194489190543,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
23.8904662998714,0.00209587803880015,78.05229550570374,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
24.090491674684948,0.002112546820034612,78.2626461195029,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
24.290517049498497,0.0021292156012690747,78.47299673330212,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
24.490542424312046,0.0021458843825035373,78.68334734710115,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
24.6905677991256,0.002162553163738,78.8936979609005,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
24.896722097414248,0.0021797326885953875,79.0827188345976,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
25.1028763957029,0.002196912213452775,79.27173970829449,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
25.30903069399155,0.0022140917383101626,79.4607605819917,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
25.515184992280197,0.00223127126316755,79.64978145568902,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
25.72133929056885,0.0022484507880249378,79.83880232938614,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
25.927493588857498,0.0022656303128823253,80.0278232030827,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
26.133647887146147,0.002282809837739713,80.21684407677974,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
26.3398021854348,0.0022999893625971,80.40586495047737,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
26.5930924415343,0.002321096883938725,80.57772234727136,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
26.8463826976338,0.0023422044052803497,80.74957974406584,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
27.0996729537333,0.0023633119266219748,80.92143714085987,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
27.3529632098328,0.0023844194479636,81.09329453765339,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
27.6062534659323,0.002405526969305225,81.26515193444737,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
27.859543722031802,0.00242663449064685,81.43700933124111,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
28.112833978131302,0.002447742011988475,81.60886672803517,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
28.366124234230803,0.0024688495333301,81.78072412482916,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
28.65276871179315,0.0024927365731269623,81.9369735702318,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
